0,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00000.jpg,1
1,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00001.jpg,1
2,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00002.jpg,1
3,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00003.jpg,1
4,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00004.jpg,1
5,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00005.jpg,1
6,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00006.jpg,1
7,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00007.jpg,1
8,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00008.jpg,1
9,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00009.jpg,1
10,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00010.jpg,2
11,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00011.jpg,2
12,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00012.jpg,2
13,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00013.jpg,2
14,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00014.jpg,2
15,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00015.jpg,1
16,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00016.jpg,1
17,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00017.jpg,1
18,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00018.jpg,0
19,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00019.jpg,1
20,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00020.jpg,2
21,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00021.jpg,2
22,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00022.jpg,1
23,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00023.jpg,2
24,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00024.jpg,2
25,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00025.jpg,2
26,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00026.jpg,1
27,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00027.jpg,2
28,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00028.jpg,2
29,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00029.jpg,2
30,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00030.jpg,2
31,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00031.jpg,2
32,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00032.jpg,2
33,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00033.jpg,2
34,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00034.jpg,2
35,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00035.jpg,2
36,/home/jetson/ai_race_data_sample/dataset/_2020-11-05-01-45-29_2/images/image_no.00036.jpg,2
